key,count
semester,503525
kekerasan,503492
kuasa,502427
serupa,502108
definisi,502026
tenggara,501735
sanksi,501354
melindungi,500692
sengaja,500586
tenang,499858
garuda,499627
hindar,499244
adakan,499227
sewa,499224
sering kali,498812
pelabuhan,498791
mari,498192
otomotif,497903
bi,497695
menurun,496630
optimal,496092
berkunjung,495655
perbankan,495649
radio,495585
pssi,495186
henti,494719
umkm,494655
gram,494329
ibu kota,494274
urusan,494188
kadang,494087
zaman,493779
api,493176
makna,492246
dah,491916
keselamatan,491314
melahirkan,491100
muka,490223
tolak,490120
wah,490120
perdana,489957
kerugian,489425
israel,488976
kontak,488530
sahabat,488384
manager,488296
pemasaran,488164
pengadaan,487735
kecuali,487690
persyaratan,487471
zat,487419
pembinaan,487272
platform,487000
menutup,486880
jun,486147
sembuh,485787
bahagia,485680
bingung,485639
jutaan,484587
sebelah,484471
damping,483195
berkata,483044
besok,482581
set,482504
pendapat,481685
lo,481469
kajian,481464
berjudul,481208
perhitungan,480772
dong,480512
relatif,480262
na,480002
gempa,479565
kelebihan,479335
pelanggaran,478630
segar,478451
doa,478133
terpilih,478109
kaltim,478081
massa,477811
tarik,477230
syariah,477100
polsek,476545
praktik,476425
keindahan,476423
tahapan,476307
kalimat,476261
perjanjian,475756
rt,474946
ialah,474531
lucu,474431
berdampak,474249
tulang,474030
objek,473246
setuju,473077
lebar,472988
konstruksi,472121
peserta didik,471715
mini,471682
prancis,471518
balap,471398
lulus,470965
seiring,470832
mental,470818
dingin,469717
hakim,469682
kelola,469651
beroperasi,469390
pencarian,469381
pembiayaan,469273
melewati,469072
gerak,468897
skripsi,468589
kakak,468498
ujung,467945
sepertinya,467107
kesepakatan,466815
agenda,466726
salam,466630
puas,466304
mengakibatkan,466128
terapi,465913
ketat,465777
karakteristik,465252
berbentuk,464454
mengelola,463639
mata hari,463544
keberhasilan,462987
perumahan,462962
ala,462879
kenyamanan,462845
manajer,462838
premium,462340
dini,461821
matahari,461755
tekan,461191
sepakat,461041
menetapkan,461032
viral,461014
realisasi,460984
jangan sampai,460821
pemenang,460546
jaminan,460473
telur,460438
dinding,460112
rute,460042
masukan,460018
mengadakan,459884
menyimpan,459289
mutu,458869
angkat,458153
mewah,457350
menjelang,457304
tren,457160
peta,454783
sesi,454649
ktp,454522
lombok,454349
kombinasi,454136
cedera,454048
penerima,453595
bea siswa,453277
lalu lintas,452889
kertas,452777
andi,452642
kebakaran,452169
penjara,452072
sepeda,451541
ha,451460
warung,451089
wajar,450720
tanah air,450603
mengganggu,450576
indeks,450410
sep,449913
siklus,449468
demokrasi,449239
kabel,449093
cc,448940
imbuh,448712
pengendalian,448511
menginap,448302
penggemar,448146
berkat,447970
penambahan,447891
karir,447758
fase,447734
beasiswa,447454
menghilangkan,447452
praktek,447416
parkir,446953
terminal,446872
departemen,446705
identitas,446653
jual beli,446530
tuan rumah,446307
resiko,446291
nasabah,446002
menangani,445898
maluku,445755
televisi,445611
menengah,445429
miskin,445239
kontribusi,445082
pengurus,444105
tiongkok,443988
senior,443943
biru,443400
profesi,443299
mempersiapkan,443216
sms,442773
hangat,442568
format,442488
bangga,441848
ali,441360
rahasia,441291
cahaya,440684
cetak,440622
blok,440546
mekanisme,440465
memudahkan,440248
roda,440117
haji,440018
sumsel,439928
presentasi,439730
gula,439563
sulut,439506
tiba-tiba,439462
populasi,439009
senjata,438874
mode,438867
mengajukan,438183
sepakbola,438158
mulut,437954
menyambut,437828
radar,436925
kepemimpinan,436275
pemandangan,436029
memperkuat,435748
varian,435232
sumut,435161
ukur,434876
kolom,434758
asean,434565
sekedar,434232
terbang,433436
pesantren,433370
skala,433227
bos,433197
walau,432638
regional,431688
kewajiban,431630
kesadaran,430803
bertanya,430695
pinjaman,429721
pengambilan,429715
pandangan,429606
kemajuan,429599
segi,429563
tahunan,429325
mesti,429241
pemanfaatan,429172
ham,429032
dikarenakan,428843
konser,428729
produsen,428242
apartemen,427978
alas,427639
topik,427110
berlebihan,427109
pontianak,426933
tandas,426825
bersaing,426636
penyusunan,426632
apbd,426283
terjangkau,425692
bunuh,425561
gambaran,425539
ketua umum,425318
label,425115
pilpres,425030
dewi,424567
sipil,424408
ideal,424340
sinar,423919
berguna,423827
pertumbuhan ekonomi,423759
diskon,423481
memimpin,423409
ramadhan,423305
nelayan,422502
laboratorium,422489
lemah,422074
jateng,421935
lantas,421664
keunggulan,421598
mu,421516
mimpi,421411
diet,421229
kompleks,421173
tablet,421126
denpasar,420435
kader,419242
lapisan,419048
tersendiri,419048
lulusan,418669
edisi,418592
hut,417913
pengaturan,417593
tertulis,417520
makanya,417411
terkadang,417190
beredar,417124
kim,416903
citra,416661
ken,416630
bangka,416493
berpotensi,416365
instansi,416197
seputar,415850
ingin tahu,415765
sana,415417
said,415236
photo,415233
mengingatkan,415136
cerdas,414916
nur,413542
suku,412779
kurikulum,412718
mall,412636
mengumumkan,412560
publikasi,412129
pengelola,411991
keluhan,411667
lumayan,411545
cewek,411500
stabil,410348
fraksi,410112
item,409993
aparat,409718
oknum,409619
start,409365
pondok,408939
berencana,408917
dengar,408449
mempelajari,407919
gabungan,407866
operator,407748
perikanan,407512
potong,407126
fenomena,406851
palu,406550
dorong,406473
arsenal,405329
huruf,405218
cuaca,404326
asn,404316
novel,404029
kendala,403123
order,402758
penasaran,402356
susun,402304
kurang lebih,402043
ilmiah,401528
ujian,401499
profil,401444
aktor,401346
do,401326
pencapaian,401136
meja,400862
truk,400846
zona,400664
mencakup,400649
kelahiran,400388
pengolahan,400269
vietnam,400114
buruh,399774
balas,399633
revisi,399608
rancang,399376
uji coba,399298
pembukaan,398959
mencatat,398863
disiplin,398725
batang,398638
adik,397914
suai,397575
pengujian,397087
pembeli,396888
murid,396708
sama-sama,396238
pers,395854
berkurang,395840
logo,395737
personel,395413
kain,395342
editor,394896
suriah,394797
menyerang,394732
gelombang,394104
kemiskinan,394038
mudik,393866
pbb,392931
tunggal,392903
pengumuman,392860
program studi,392618
penyimpanan,392479
menganggap,392298
bersama-sama,392156
utang,391989
pecah,391932
turnamen,391186
semacam,390943
jakarta selatan,390855
medali,390853
menonton,390180
satu-satunya,389823
pol,389481
seksi,389413
menjamin,389193
rawat,389168
laman,389126
derajat,389115
sambung,388571
praktis,388015
love,387930
halal,387889
stres,387837
referensi,387833
teh,387808
rokok,387500
garam,387488
episode,386763
korea selatan,386447
menghabiskan,386395
persaingan,385455
akhir tahun,385291
kesan,385096
sulsel,384737
iran,384602
kesimpulan,384139
bau,384133
meluncurkan,383833
terbuat,383811
padat,383641
we,383371
menekan,383332
majalah,383065
pengukuran,382828
berkas,382729
pedoman,382688
nasi,382395
tolong,382346
mah,382169
mengumpulkan,381416
nutrisi,381263
frekuensi,381111
menyusun,380756
larang,380461
klasemen,379731
pemerintah pusat,379690
kandang,379665
merusak,379612
ad,379611
perkebunan,379435
kereta,379272
regulasi,379157
lemak,379112
penyelenggara,378558
kebersihan,378496
es,378342
panggil,378189
buatan,377981
pacar,377971
ukm,377957
pertimbangan,377898
imam,377881
rasio,377814
berupaya,377772
emosi,377668
ui,377659
responden,377263
dosis,377148
sudut,377147
akrab,377138
mewakili,376329
ajuk,376181
seks,375973
pancasila,375590
lanjutan,375238
motif,375063
bersamaan,375054
jujur,374889
ah,374888
heran,374414
istana,374371
dimensi,374337
he,374315
kumpul,374121
pandang,373887
penetapan,373887
merilis,373624
turki,373139
sensor,372960
arus,372877
kritik,372756
membuktikan,372694
sekretaris,372663
protokol,372506
penyelesaian,372472
kepri,372127
sibuk,372051
jurnalis,371952
konsentrasi,371886
gizi,371628
perpustakaan,371610
entah,371467
akademik,371286
libur,371275
tentara,370768
rektor,370724
bekal,370709
kala,370579
menyadari,370363
rekor,369970
hot,369874
botol,369836
meninggal dunia,369370
kupang,369312
memenangkan,369132
pendek,369040
instrumen,369022
bung,368960
oh,368907
kristen,368354
manual,368173
bengkulu,368154
menuturkan,367795
mengangkat,367707
bukit,367584
sinyal,367063
pemberdayaan,366595
efisien,365848
inspirasi,365775
satgas,365758
kosong,365723
ayu,365722
percepatan,365417
banyuwangi,365359
mengonsumsi,365225
persero,365088
gadis,364862
teliti,364854
pesta,364774
ram,364659
min,364566
rancangan,364095
pemda,363726
mengajar,363463
puasa,363358
lintas,363302
panduan,363291
asi,363191
wabah,363119
mengalahkan,362987
kab.,362982
siapa pun,362893
audit,362806
alokasi,362089
terpisah,361380
setara,361362
tradisi,361114
tipis,360977
halus,360693
hiv,360420
liter,360010
kuning,359338
kaca,359333
bersangkutan,359221
kedatangan,358586
mengenakan,357675
netizen,357469
kemudahan,357223
paris,357177
pemikiran,357130
cup,356984
kantong,356970
penyanyi,356735
pembalap,356694
lingkungan hidup,356629
bunda,356546
inflasi,356471
rumus,356158
input,355926
kilometer,355346
banjarmasin,355041
tersebar,354660
semen,354584
kau,354510
setahun,354366
balikpapan,353824
pengeluaran,353676
divisi,353419
angin,353290
mengerti,353233
filipina,352982
organ,352977
hemat,352584
melanggar,352423
spesial,352359
nasib,352095
menyerahkan,351723
kucing,351523
belakangan,350925
demo,350839
modul,350194
koneksi,350175
diabetes,350160
seringkali,350145
krisis,349358
obyek,348699
lambat,348611
menguasai,348406
memproduksi,348211
menggambarkan,348006
rata,347923
penjual,347867
menderita,347830
sim,347531
opsi,347286
studio,347216
amat,347130
alhamdulillah,346528
perlengkapan,346374
setengah,346201
kait,346068
jangka,345701
undang,345659
panen,345592
a-,345271
madura,345073
master,344981
hobi,344740
demokrat,344299
da,344269
marah,344182
keliling,344152
form,343816
adi,343801
usulan,343672
kejahatan,343375
gadget,343314
penanggulangan,343032
jamin,342879
surya,342734
urutan,342139
memicu,341775
sesama,341768
p.,341611
edukasi,341447
masak,340931
terpaksa,340796
asosiasi,340608
el,340593
penghasilan,340438
bonus,339846
akurat,339670
un,339646
pembaca,339372
kritis,339297
mk,339249
gaya hidup,339117
berkelanjutan,339082
panggung,338999
merk,338566
pa,338500
karet,338334
bayang,338137
membersihkan,337757
identifikasi,337651
re,337591
konsultasi,337109
audio,337098
pemakaian,336879
balapan,336152
darurat,336055
sembilan,335240
sandi,334995
water,334950
ramah,334930
indra,334741
cegah,334717
canggih,334676
bu,334622
ke atas,334584
palsu,334301
matang,334237
kian,334227
cat,334125
efisiensi,333697
jember,333308
golkar,333249
reformasi,332821
damai,332496
mundur,332419
terbentuk,331981
temuan,331911
santri,331878
sari,331683
des,331292
has,331189
oke,331137
relawan,330108
visual,330091
ta,330088
batal,329759
imbang,329527
stok,329320
sleman,329302
wa,329098
tetangga,328691
modifikasi,328652
menghadiri,328647
akomodasi,328625
perhubungan,328487
lirik,327794
kuota,327480
goreng,327439
yayasan,327346
pan,327328
lembar,327112
ibadah,327109
edit,327066
anime,326939
bahan bakar,326537
konsisten,326073
menceritakan,325588
sertifikasi,324868
janin,324772
asisten,324729
nafas,324729
upacara,324486
rugi,324226
pergerakan,324109
niat,323991
mayoritas,323971
ganda,323795
menangkap,323606
rekening,323237
akibatnya,323214
nikah,322901
golongan,322793
jakarta pusat,322612
komite,322604
kemasan,322560
asam,322473
aneka,322106
jangka panjang,321922
rapi,321870
interior,321685
biji,321536
dagang,321517
mandi,321033
interaksi,320926
tajam,320718
gini,320539
campuran,320358
silakan,320230
bang,319927
terus-menerus,319726
aktifitas,319673
karier,319429
ni,319425
laba,319334
abu,319182
ip,319121
lowongan,319004
bb,318912
malam hari,318856
pengamanan,318843
institusi,318624
terdekat,318568
dpd,318239
di situ,318115
antisipasi,318048
nampak,317853
kekayaan,317749
perbandingan,317587
menanggapi,317533
santai,317482
berjuang,317474
mengirimkan,317190
memasukkan,316959
persamaan,316894
perkara,316892
patut,316780
wadah,316594
limbah,316582
kolaborasi,316502
mantap,316472
rw,316412
sertifikat,316381
mengakses,316367
amin,316308
pintar,316170
bertugas,316074
keperawatan,315609
segmen,315436
terpadu,315323
kualifikasi,315292
pengganti,315072
kebun,315042
doi,314849
sabar,314821
kecewa,314787
sumber daya manusia,314697
kue,314675
ago,314619
lini,314478
koran,314443
berukuran,314381
menyaksikan,313776
gampang,313686
perbatasan,312857
partisipasi,312653
persepsi,312605
konteks,312318
abad,312153
gelap,312077
potongan,312066
timbang,311817
minim,311634
ijin,311624
tindak,311510
penulisan,311501
dusun,311286
penginapan,311238
balita,311111
usah,310712
kesuksesan,310704
memperkenalkan,310701
tuntutan,310682
menjabat,310581
opini,310511
sesungguhnya,309795
tanggapan,309748
menghitung,309643
menyajikan,309610
bawaslu,309501
pembagian,309365
giat,309287
memori,309092
catat,309038
pengendara,308798
layan,308676
penyedia,308658
menghentikan,308556
pemberantasan,308446
menginginkan,308350
jalan tol,308084
dialog,308025
tertutup,307835
kepuasan,307628
ugm,307360
lipat,307351
natal,307315
baru-baru ini,307298
cair,307254
paksa,307109
baya,306850
pasir,306818
kebetulan,306778
alumni,306714
sah,306446
eks,306424
simbol,306335
jaman,306283
ketersediaan,306274
gudang,306223
menghubungi,306083
psikologi,305964
auto,305871
cowok,305834
memeriksa,305579
terdaftar,305343
setia,305154
ama,305128
membalas,305099
men,305085
sekda,304881
ruu,304687
prajurit,304514
porsi,304482
keperluan,304355
hormon,304312
buang,304149
persatuan,303985
kekuasaan,303762
sekadar,303396
latih,303021
bibit,302963
lubang,302811
memperlihatkan,302703
riwayat,302694
usul,302496
tonton,302493
coklat,302161
pipa,302148
kepala daerah,301803
big,301060
arab,301041
lelang,300893
sembako,300397
bertindak,300269
serial,300207
persis,299696
fajar,299327
laporan keuangan,298858
akhir pekan,298847
perairan,298807
terancam,298702
dominasi,298667
malu,298457
lembut,298442
pakar,298419
besi,298257
berhak,298191
sulawesi,297730
kereta api,297675
mengucapkan,297612
samarinda,297588
adat,297575
kendali,297482
pengawas,297456
campur,297318
eksekutif,297180
anak muda,297084
sedih,296830
menyukai,296580
di-,296437
yang mana,296432
masakan,296266
gagasan,296261
sayuran,296062
mendengarkan,295886
penguatan,295845
arab saudi,295600
-kan,295527
kedokteran,295280
danau,295268
menguntungkan,295224
mbak,294699
ilegal,294483
sutradara,294054
tambang,293940
sarjana,293903
puisi,293870
mengirim,293780
r.,293646
portal,293633
tampaknya,293351
sela,293328
protes,293274
bangkit,293257
komoditas,293165
verifikasi,293082
mengamankan,293081
primer,293010
bom,292714
lari,292218
kumpulan,292150
dini hari,292125
ph,291820
sabu,291632
palestina,291460
hapus,291419
serentak,291162
seberapa,291117
observasi,290939
tuntas,290899
resolusi,290891
pecinta,290849
payudara,290845
kalimantan,290833
independen,290803
adil,290685
memadai,290474
yesus,290446
mengukur,290359
merawat,290330
bahan baku,290245
penutupan,290224
ketemu,290040
unggulan,289957
klasik,289747
kodim,289615
tebal,289525
ginjal,289505
tumbuhan,289431
menahan,289391
tahun baru,288988
perayaan,288981
produktif,288969
loh,288869
kang,288770
dian,288468
bar,288209
mengusung,288180
mata pelajaran,288127
mengerjakan,287918
pensiun,287804
skema,287546
ketimbang,287537
sepuluh,287496
gede,287455
formasi,287356
vitamin,287286
